number,value,datetime_start,datetime_complete,duration,params_crossover_name,params_crossover_probability,params_elitism_rate,params_mutation_name,params_mutation_probability,params_selection_type,params_vehicle_construction,system_attrs_grid_id,system_attrs_search_space,state
498,788.40,2026-06-02 22:18:07.263601,2026-06-02 22:18:24.032458,0 days 00:00:16.768857,OXCrossover,0.85,0.10,InsertMutation,0.05,roulette_wheel,bellman_split,498,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
499,1106.24,2026-06-02 22:18:24.032841,2026-06-02 22:18:26.077656,0 days 00:00:02.044815,CXCrossover,0.90,0.20,InsertMutation,0.10,binary_tournament,random,499,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
500,864.39,2026-06-02 22:18:26.077978,2026-06-02 22:18:30.820907,0 days 00:00:04.742929,OXCrossover,0.80,0.20,InsertMutation,0.05,binary_tournament,bellman_split,500,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
501,953.30,2026-06-02 22:18:30.821218,2026-06-02 22:18:32.997417,0 days 00:00:02.176199,OXCrossover,0.90,0.10,InsertMutation,0.10,binary_tournament,random,501,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
502,1047.15,2026-06-02 22:18:32.997727,2026-06-02 22:18:48.169411,0 days 00:00:15.171684,PMXCrossover,0.85,0.10,InsertMutation,0.01,roulette_wheel,random,502,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
503,904.23,2026-06-02 22:18:48.169826,2026-06-02 22:19:06.222407,0 days 00:00:18.052581,OXCrossover,0.75,0.10,InsertMutation,0.01,roulette_wheel,bellman_split,503,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
504,1228.60,2026-06-02 22:19:06.222719,2026-06-02 22:19:11.448124,0 days 00:00:05.225405,CXCrossover,0.90,0.10,SwapMutation,0.01,binary_tournament,bellman_split,504,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
505,1186.31,2026-06-02 22:19:11.448437,2026-06-02 22:19:13.493132,0 days 00:00:02.044695,CXCrossover,0.85,0.10,SwapMutation,0.05,binary_tournament,random,505,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
506,986.80,2026-06-02 22:19:13.493731,2026-06-02 22:19:26.506393,0 days 00:00:13.012662,OXCrossover,0.75,0.20,InsertMutation,0.10,roulette_wheel,random,506,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
507,1041.01,2026-06-02 22:19:26.506729,2026-06-02 22:19:28.517017,0 days 00:00:02.010288,CXCrossover,0.85,0.10,InsertMutation,0.05,binary_tournament,random,507,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
508,855.53,2026-06-02 22:19:28.517405,2026-06-02 22:19:41.408136,0 days 00:00:12.890731,PMXCrossover,0.90,0.20,InsertMutation,0.10,roulette_wheel,random,508,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
509,998.73,2026-06-02 22:19:41.408451,2026-06-02 22:19:47.201727,0 days 00:00:05.793276,CXCrossover,0.90,0.20,InsertMutation,0.10,binary_tournament,bellman_split,509,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
510,1176.21,2026-06-02 22:19:47.202228,2026-06-02 22:19:49.509015,0 days 00:00:02.306787,CXCrossover,0.80,0.10,SwapMutation,0.05,binary_tournament,random,510,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
511,1082.34,2026-06-02 22:19:49.509428,2026-06-02 22:20:02.235353,0 days 00:00:12.725925,PMXCrossover,0.80,0.20,SwapMutation,0.10,roulette_wheel,random,511,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
512,1020.74,2026-06-02 22:20:02.235669,2026-06-02 22:20:06.538513,0 days 00:00:04.302844,CXCrossover,0.75,0.10,InsertMutation,0.05,binary_tournament,bellman_split,512,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
513,838.09,2026-06-02 22:20:06.538836,2026-06-02 22:20:21.158554,0 days 00:00:14.619718,PMXCrossover,0.80,0.20,SwapMutation,0.10,roulette_wheel,bellman_split,513,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
514,903.47,2026-06-02 22:20:21.158875,2026-06-02 22:20:33.373465,0 days 00:00:12.214590,OXCrossover,0.90,0.20,InsertMutation,0.05,roulette_wheel,random,514,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
515,1104.11,2026-06-02 22:20:33.373788,2026-06-02 22:20:38.330161,0 days 00:00:04.956373,PMXCrossover,0.90,0.20,InsertMutation,0.01,binary_tournament,bellman_split,515,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
516,1132.26,2026-06-02 22:20:38.330487,2026-06-02 22:20:43.207046,0 days 00:00:04.876559,CXCrossover,0.85,0.10,SwapMutation,0.05,binary_tournament,bellman_split,516,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
517,1189.00,2026-06-02 22:20:43.207375,2026-06-02 22:20:48.062939,0 days 00:00:04.855564,CXCrossover,0.90,0.20,SwapMutation,0.01,binary_tournament,bellman_split,517,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
518,932.12,2026-06-02 22:20:48.063250,2026-06-02 22:21:02.520962,0 days 00:00:14.457712,CXCrossover,0.75,0.20,InsertMutation,0.10,roulette_wheel,bellman_split,518,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
519,878.49,2026-06-02 22:21:02.521279,2026-06-02 22:21:17.536739,0 days 00:00:15.015460,PMXCrossover,0.85,0.20,SwapMutation,0.10,roulette_wheel,bellman_split,519,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
520,964.63,2026-06-02 22:21:17.537054,2026-06-02 22:21:19.172305,0 days 00:00:01.635251,PMXCrossover,0.90,0.20,SwapMutation,0.01,binary_tournament,random,520,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
521,942.73,2026-06-02 22:21:19.172595,2026-06-02 22:21:33.795619,0 days 00:00:14.623024,PMXCrossover,0.85,0.20,InsertMutation,0.10,roulette_wheel,bellman_split,521,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
522,905.21,2026-06-02 22:21:33.795917,2026-06-02 22:21:48.437403,0 days 00:00:14.641486,PMXCrossover,0.75,0.20,SwapMutation,0.10,roulette_wheel,bellman_split,522,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
523,1191.85,2026-06-02 22:21:48.437695,2026-06-02 22:21:50.381613,0 days 00:00:01.943918,CXCrossover,0.85,0.20,SwapMutation,0.01,binary_tournament,random,523,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
524,971.59,2026-06-02 22:21:50.382126,2026-06-02 22:22:05.808727,0 days 00:00:15.426601,CXCrossover,0.75,0.10,InsertMutation,0.10,roulette_wheel,bellman_split,524,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
525,1010.17,2026-06-02 22:22:05.809040,2026-06-02 22:22:07.392637,0 days 00:00:01.583597,PMXCrossover,0.80,0.20,SwapMutation,0.01,binary_tournament,random,525,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
526,1018.43,2026-06-02 22:22:07.393084,2026-06-02 22:22:20.633715,0 days 00:00:13.240631,OXCrossover,0.75,0.10,SwapMutation,0.01,roulette_wheel,random,526,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
527,938.20,2026-06-02 22:22:20.634038,2026-06-02 22:22:35.108470,0 days 00:00:14.474432,PMXCrossover,0.80,0.20,SwapMutation,0.05,roulette_wheel,bellman_split,527,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
528,861.84,2026-06-02 22:22:35.108800,2026-06-02 22:22:46.692078,0 days 00:00:11.583278,PMXCrossover,0.80,0.20,InsertMutation,0.10,roulette_wheel,random,528,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
529,1062.83,2026-06-02 22:22:46.692396,2026-06-02 22:22:58.725870,0 days 00:00:12.033474,OXCrossover,0.75,0.20,SwapMutation,0.10,roulette_wheel,random,529,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
530,930.14,2026-06-02 22:22:58.726153,2026-06-02 22:23:15.737438,0 days 00:00:17.011285,PMXCrossover,0.85,0.10,SwapMutation,0.10,roulette_wheel,bellman_split,530,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
531,1051.66,2026-06-02 22:23:15.737801,2026-06-02 22:23:31.925066,0 days 00:00:16.187265,CXCrossover,0.85,0.10,InsertMutation,0.01,roulette_wheel,bellman_split,531,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
532,1000.56,2026-06-02 22:23:31.925383,2026-06-02 22:23:36.411107,0 days 00:00:04.485724,PMXCrossover,0.80,0.10,InsertMutation,0.10,binary_tournament,bellman_split,532,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
533,1041.09,2026-06-02 22:23:36.411464,2026-06-02 22:23:41.301729,0 days 00:00:04.890265,CXCrossover,0.85,0.20,InsertMutation,0.10,binary_tournament,bellman_split,533,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
534,1136.10,2026-06-02 22:23:41.302046,2026-06-02 22:23:46.112796,0 days 00:00:04.810750,CXCrossover,0.80,0.10,SwapMutation,0.05,binary_tournament,bellman_split,534,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
535,1050.45,2026-06-02 22:23:46.113157,2026-06-02 22:23:59.317427,0 days 00:00:13.204270,OXCrossover,0.80,0.10,InsertMutation,0.10,roulette_wheel,random,535,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
