number,value,datetime_start,datetime_complete,duration,params_crossover_name,params_crossover_probability,params_elitism_rate,params_mutation_name,params_mutation_probability,params_selection_type,params_vehicle_construction,system_attrs_grid_id,system_attrs_search_space,state
48,28363.31,2026-06-03 02:03:30.014829,2026-06-03 02:04:05.657768,0 days 00:00:35.642939,CXCrossover,0.75,0.10,SwapMutation,0.05,roulette_wheel,random,48,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
49,23710.18,2026-06-03 02:04:05.658067,2026-06-03 02:04:51.923814,0 days 00:00:46.265747,OXCrossover,0.85,0.20,InsertMutation,0.05,binary_tournament,bellman_split,49,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
50,27151.77,2026-06-03 02:04:51.924147,2026-06-03 02:05:25.994521,0 days 00:00:34.070374,PMXCrossover,0.75,0.10,InsertMutation,0.10,roulette_wheel,random,50,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
51,26328.77,2026-06-03 02:05:25.994793,2026-06-03 02:05:31.722774,0 days 00:00:05.727981,PMXCrossover,0.85,0.20,SwapMutation,0.01,binary_tournament,random,51,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
52,24184.95,2026-06-03 02:05:31.723071,2026-06-03 02:06:12.934609,0 days 00:00:41.211538,OXCrossover,0.75,0.10,InsertMutation,0.10,binary_tournament,bellman_split,52,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
53,25935.81,2026-06-03 02:06:12.934987,2026-06-03 02:06:50.806458,0 days 00:00:37.871471,OXCrossover,0.85,0.20,SwapMutation,0.05,roulette_wheel,random,53,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
54,23558.69,2026-06-03 02:06:50.806864,2026-06-03 02:07:38.127045,0 days 00:00:47.320181,OXCrossover,0.90,0.20,InsertMutation,0.01,binary_tournament,bellman_split,54,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
55,26895.38,2026-06-03 02:07:38.127333,2026-06-03 02:08:50.029438,0 days 00:01:11.902105,PMXCrossover,0.85,0.10,InsertMutation,0.10,roulette_wheel,bellman_split,55,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
56,25389.96,2026-06-03 02:08:50.029733,2026-06-03 02:09:00.998567,0 days 00:00:10.968834,OXCrossover,0.85,0.10,InsertMutation,0.05,binary_tournament,random,56,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
57,29303.54,2026-06-03 02:09:00.998842,2026-06-03 02:10:08.266885,0 days 00:01:07.268043,CXCrossover,0.80,0.20,SwapMutation,0.01,roulette_wheel,bellman_split,57,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
58,25804.97,2026-06-03 02:10:08.267158,2026-06-03 02:10:14.646262,0 days 00:00:06.379104,PMXCrossover,0.80,0.10,SwapMutation,0.05,binary_tournament,random,58,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
59,30054.20,2026-06-03 02:10:14.646570,2026-06-03 02:11:01.826931,0 days 00:00:47.180361,CXCrossover,0.85,0.20,InsertMutation,0.01,binary_tournament,bellman_split,59,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
60,27255.26,2026-06-03 02:11:01.827258,2026-06-03 02:12:07.903930,0 days 00:01:06.076672,PMXCrossover,0.75,0.10,SwapMutation,0.01,roulette_wheel,bellman_split,60,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
61,27538.48,2026-06-03 02:12:07.904231,2026-06-03 02:12:13.273813,0 days 00:00:05.369582,PMXCrossover,0.75,0.10,SwapMutation,0.01,binary_tournament,random,61,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
62,28736.64,2026-06-03 02:12:13.274082,2026-06-03 02:12:58.689105,0 days 00:00:45.415023,CXCrossover,0.90,0.20,InsertMutation,0.01,binary_tournament,bellman_split,62,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
63,26574.93,2026-06-03 02:12:58.689590,2026-06-03 02:13:31.045921,0 days 00:00:32.356331,PMXCrossover,0.90,0.20,SwapMutation,0.10,roulette_wheel,random,63,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
64,27692.91,2026-06-03 02:13:31.046261,2026-06-03 02:14:36.288105,0 days 00:01:05.241844,CXCrossover,0.75,0.20,SwapMutation,0.10,roulette_wheel,bellman_split,64,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
65,27544.38,2026-06-03 02:14:36.288406,2026-06-03 02:15:40.461102,0 days 00:01:04.172696,CXCrossover,0.75,0.20,SwapMutation,0.05,roulette_wheel,bellman_split,65,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
66,25523.48,2026-06-03 02:15:40.461377,2026-06-03 02:16:45.697418,0 days 00:01:05.236041,PMXCrossover,0.80,0.20,InsertMutation,0.01,roulette_wheel,bellman_split,66,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
67,25925.88,2026-06-03 02:16:45.697717,2026-06-03 02:17:56.939284,0 days 00:01:11.241567,PMXCrossover,0.85,0.10,InsertMutation,0.05,roulette_wheel,bellman_split,67,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
68,30094.94,2026-06-03 02:17:56.939589,2026-06-03 02:18:04.962078,0 days 00:00:08.022489,CXCrossover,0.80,0.20,InsertMutation,0.05,binary_tournament,random,68,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
69,25320.86,2026-06-03 02:18:04.962376,2026-06-03 02:19:22.209884,0 days 00:01:17.247508,OXCrossover,0.85,0.10,InsertMutation,0.01,roulette_wheel,bellman_split,69,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
70,26504.74,2026-06-03 02:19:22.210183,2026-06-03 02:20:39.058357,0 days 00:01:16.848174,OXCrossover,0.80,0.10,SwapMutation,0.10,roulette_wheel,bellman_split,70,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
71,26280.11,2026-06-03 02:20:39.058685,2026-06-03 02:21:16.556791,0 days 00:00:37.498106,OXCrossover,0.85,0.20,InsertMutation,0.10,roulette_wheel,random,71,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
72,29001.05,2026-06-03 02:21:16.557088,2026-06-03 02:21:51.258355,0 days 00:00:34.701267,CXCrossover,0.75,0.10,SwapMutation,0.01,roulette_wheel,random,72,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
73,24826.14,2026-06-03 02:21:51.258652,2026-06-03 02:22:36.352581,0 days 00:00:45.093929,OXCrossover,0.85,0.10,InsertMutation,0.01,binary_tournament,bellman_split,73,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
74,28103.23,2026-06-03 02:22:36.352859,2026-06-03 02:23:10.813416,0 days 00:00:34.460557,PMXCrossover,0.80,0.10,SwapMutation,0.05,roulette_wheel,random,74,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
75,30087.39,2026-06-03 02:23:10.813692,2026-06-03 02:24:26.399836,0 days 00:01:15.586144,CXCrossover,0.90,0.10,SwapMutation,0.01,roulette_wheel,bellman_split,75,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
76,25674.29,2026-06-03 02:24:26.400132,2026-06-03 02:25:02.592523,0 days 00:00:36.192391,PMXCrossover,0.75,0.10,SwapMutation,0.05,binary_tournament,bellman_split,76,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
77,28810.78,2026-06-03 02:25:02.592819,2026-06-03 02:26:10.686350,0 days 00:01:08.093531,CXCrossover,0.80,0.20,InsertMutation,0.05,roulette_wheel,bellman_split,77,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
78,28346.08,2026-06-03 02:26:10.686652,2026-06-03 02:26:53.690087,0 days 00:00:43.003435,CXCrossover,0.80,0.20,SwapMutation,0.05,binary_tournament,bellman_split,78,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
79,25157.55,2026-06-03 02:26:53.690360,2026-06-03 02:27:32.132359,0 days 00:00:38.441999,PMXCrossover,0.75,0.20,SwapMutation,0.10,binary_tournament,bellman_split,79,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
80,24294.19,2026-06-03 02:27:32.132706,2026-06-03 02:28:22.008624,0 days 00:00:49.875918,OXCrossover,0.80,0.20,SwapMutation,0.05,binary_tournament,bellman_split,80,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
81,26448.43,2026-06-03 02:28:22.008927,2026-06-03 02:28:33.340829,0 days 00:00:11.331902,OXCrossover,0.90,0.10,InsertMutation,0.05,binary_tournament,random,81,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
82,25372.42,2026-06-03 02:28:33.341126,2026-06-03 02:29:18.652881,0 days 00:00:45.311755,OXCrossover,0.80,0.10,InsertMutation,0.10,binary_tournament,bellman_split,82,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
83,24236.80,2026-06-03 02:29:18.653184,2026-06-03 02:30:09.359293,0 days 00:00:50.706109,OXCrossover,0.90,0.20,SwapMutation,0.10,binary_tournament,bellman_split,83,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
84,28773.55,2026-06-03 02:30:09.359593,2026-06-03 02:31:21.106489,0 days 00:01:11.746896,CXCrossover,0.90,0.20,SwapMutation,0.01,roulette_wheel,bellman_split,84,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
85,24153.62,2026-06-03 02:31:21.106873,2026-06-03 02:31:31.647990,0 days 00:00:10.541117,OXCrossover,0.85,0.10,SwapMutation,0.01,binary_tournament,random,85,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
